NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_PROLIFERATION	10		Rejected!	
GOBP_REGULATION_OF_HEMOGLOBIN_BIOSYNTHETIC_PROCESS	8		Rejected!	
GOBP_REGULATION_OF_HEMOPOIESIS	457	61		
GOBP_REGULATION_OF_HEPATIC_STELLATE_CELL_ACTIVATION	6		Rejected!	
GOBP_REGULATION_OF_HEPATOCYTE_APOPTOTIC_PROCESS	6		Rejected!	
GOBP_REGULATION_OF_HEPATOCYTE_PROLIFERATION	15		Rejected!	
GOBP_REGULATION_OF_HETEROCHROMATIN_ORGANIZATION	14		Rejected!	
GOBP_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION	22		Rejected!	
GOBP_REGULATION_OF_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	11		Rejected!	
GOBP_REGULATION_OF_HIPPO_SIGNALING	46		Rejected!	
GOBP_REGULATION_OF_HISTAMINE_SECRETION_BY_MAST_CELL	7		Rejected!	
GOBP_REGULATION_OF_HOMOPHILIC_CELL_ADHESION	5		Rejected!	
GOBP_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	41		Rejected!	
GOBP_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS	24		Rejected!	
GOBP_REGULATION_OF_HORMONE_LEVELS	569	57		
GOBP_REGULATION_OF_HORMONE_METABOLIC_PROCESS	41		Rejected!	
GOBP_REGULATION_OF_HORMONE_SECRETION	263	24		
GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	50		Rejected!	
GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	15		Rejected!	
GOBP_REGULATION_OF_HYALURONAN_BIOSYNTHETIC_PROCESS	8		Rejected!	
GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS	7		Rejected!	
GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_MEDIATED_PROGRAMMED_CELL_DEATH	18		Rejected!	
GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	17		Rejected!	
GOBP_REGULATION_OF_HYDROLASE_ACTIVITY	164	31		
GOBP_REGULATION_OF_HYPERSENSITIVITY	11		Rejected!	
GOBP_REGULATION_OF_ICOSANOID_SECRETION	19		Rejected!	
GOBP_REGULATION_OF_IMMATURE_T_CELL_PROLIFERATION	12		Rejected!	
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	412	47		
GOBP_REGULATION_OF_IMMUNE_RESPONSE	1049	109		
GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	1709	192		
GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION	80		Rejected!	
GOBP_REGULATION_OF_INCLUSION_BODY_ASSEMBLY	22		Rejected!	
GOBP_REGULATION_OF_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY	56		Rejected!	
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE	488	46		
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	53		Rejected!	
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_WOUNDING	13		Rejected!	
GOBP_REGULATION_OF_INHIBITORY_SYNAPSE_ASSEMBLY	5		Rejected!	
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE	508	60		
GOBP_REGULATION_OF_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION	9		Rejected!	
GOBP_REGULATION_OF_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	12		Rejected!	
GOBP_REGULATION_OF_INOSITOL_TRISPHOSPHATE_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	26		Rejected!	
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY	76		Rejected!	
GOBP_REGULATION_OF_INSULIN_SECRETION	167	19		
GOBP_REGULATION_OF_INTEGRIN_ACTIVATION	17		Rejected!	
GOBP_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	24		Rejected!	
GOBP_REGULATION_OF_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY	16		Rejected!	
GOBP_REGULATION_OF_INTERLEUKIN_4_MEDIATED_SIGNALING_PATHWAY	5		Rejected!	
GOBP_REGULATION_OF_INTERLEUKIN_6_MEDIATED_SIGNALING_PATHWAY	14		Rejected!	
GOBP_REGULATION_OF_INTESTINAL_ABSORPTION	15		Rejected!	
GOBP_REGULATION_OF_INTESTINAL_CHOLESTEROL_ABSORPTION	10		Rejected!	
GOBP_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY	38		Rejected!	
GOBP_REGULATION_OF_INTRACELLULAR_LIPID_TRANSPORT	12		Rejected!	
GOBP_REGULATION_OF_INTRACELLULAR_MRNA_LOCALIZATION	10		Rejected!	
GOBP_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	156	19		
GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	82		Rejected!	
GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT	285	35		
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	195	34		
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	35		Rejected!	
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	40		Rejected!	
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR	18		Rejected!	
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_HYDROGEN_PEROXIDE	8		Rejected!	
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OSMOTIC_STRESS	8		Rejected!	
GOBP_REGULATION_OF_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	16		Rejected!	
GOBP_REGULATION_OF_IRON_ION_TRANSMEMBRANE_TRANSPORT	6		Rejected!	
GOBP_REGULATION_OF_IRON_ION_TRANSPORT	8		Rejected!	
GOBP_REGULATION_OF_ISOTYPE_SWITCHING	38		Rejected!	
GOBP_REGULATION_OF_ISOTYPE_SWITCHING_TO_IGE_ISOTYPES	7		Rejected!	
GOBP_REGULATION_OF_JNK_CASCADE	152	29		
GOBP_REGULATION_OF_JUN_KINASE_ACTIVITY	19		Rejected!	
GOBP_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	40		Rejected!	
GOBP_REGULATION_OF_KERATINOCYTE_MIGRATION	14		Rejected!	
GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION	44		Rejected!	
GOBP_REGULATION_OF_KETONE_BIOSYNTHETIC_PROCESS	22		Rejected!	
GOBP_REGULATION_OF_KETONE_METABOLIC_PROCESS	153	20		
GOBP_REGULATION_OF_KIDNEY_DEVELOPMENT	35		Rejected!	
GOBP_REGULATION_OF_KIDNEY_SIZE	6		Rejected!	
GOBP_REGULATION_OF_KILLING_OF_CELLS_OF_ANOTHER_ORGANISM	5		Rejected!	
GOBP_REGULATION_OF_KINASE_ACTIVITY	264	32		
GOBP_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY	40		Rejected!	
GOBP_REGULATION_OF_LAMELLIPODIUM_MORPHOGENESIS	11		Rejected!	
GOBP_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION	54		Rejected!	
GOBP_REGULATION_OF_LENS_FIBER_CELL_DIFFERENTIATION	10		Rejected!	
GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	41		Rejected!	
GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	88	22		
GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	126	15		
GOBP_REGULATION_OF_LEUKOCYTE_DEGRANULATION	47		Rejected!	
GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	358	48		
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	265	33		
GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION	229	29		
GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION	276	32		
GOBP_REGULATION_OF_LEUKOCYTE_TETHERING_OR_ROLLING	16		Rejected!	
GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	209	32		
GOBP_REGULATION_OF_LIPID_CATABOLIC_PROCESS	70		Rejected!	
GOBP_REGULATION_OF_LIPID_LOCALIZATION	181	27		
GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS	362	50		
GOBP_REGULATION_OF_LIPID_STORAGE	48		Rejected!	
GOBP_REGULATION_OF_LIPOPHAGY	5		Rejected!	
GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	33		Rejected!	
GOBP_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS	17		Rejected!	
GOBP_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE	38		Rejected!	
GOBP_REGULATION_OF_LIPOPROTEIN_TRANSPORT	7		Rejected!	
GOBP_REGULATION_OF_LOCOMOTION	1182	158		
GOBP_REGULATION_OF_LOCOMOTION_INVOLVED_IN_LOCOMOTORY_BEHAVIOR	7		Rejected!	
GOBP_REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE	6		Rejected!	
GOBP_REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_INTO_CELL	8		Rejected!	
GOBP_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY	26		Rejected!	
GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION	17		Rejected!	
GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	45		Rejected!	
GOBP_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	24		Rejected!	
GOBP_REGULATION_OF_LUNG_BLOOD_PRESSURE	5		Rejected!	
GOBP_REGULATION_OF_LUTEINIZING_HORMONE_SECRETION	8		Rejected!	
GOBP_REGULATION_OF_LYMPHANGIOGENESIS	7		Rejected!	
GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION	541	62		
GOBP_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	57	16		
GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS	25		Rejected!	
GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	239	28		
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	204	21		
GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION	71		Rejected!	
GOBP_REGULATION_OF_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION	12		Rejected!	
GOBP_REGULATION_OF_LYSOSOMAL_LUMEN_PH	34		Rejected!	
GOBP_REGULATION_OF_LYSOSOME_ORGANIZATION	13		Rejected!	
GOBP_REGULATION_OF_LYSOSOME_SIZE	9		Rejected!	
GOBP_REGULATION_OF_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE	9		Rejected!	
GOBP_REGULATION_OF_MACROAUTOPHAGY	199	25		
GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION	61		Rejected!	
GOBP_REGULATION_OF_MACROPHAGE_APOPTOTIC_PROCESS	10		Rejected!	
GOBP_REGULATION_OF_MACROPHAGE_CHEMOTAXIS	30		Rejected!	
GOBP_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION	35		Rejected!	
GOBP_REGULATION_OF_MACROPHAGE_DIFFERENTIATION	26		Rejected!	
GOBP_REGULATION_OF_MACROPHAGE_FUSION	5		Rejected!	
GOBP_REGULATION_OF_MACROPHAGE_MIGRATION	45		Rejected!	
GOBP_REGULATION_OF_MACROPHAGE_PROLIFERATION	7		Rejected!	
GOBP_REGULATION_OF_MAINTENANCE_OF_SISTER_CHROMATID_COHESION	9		Rejected!	
GOBP_REGULATION_OF_MALE_GONAD_DEVELOPMENT	9		Rejected!	
GOBP_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION	14		Rejected!	
GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY	68		Rejected!	
GOBP_REGULATION_OF_MAST_CELL_ACTIVATION	19		Rejected!	
GOBP_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	5		Rejected!	
GOBP_REGULATION_OF_MAST_CELL_CHEMOTAXIS	8		Rejected!	
GOBP_REGULATION_OF_MAST_CELL_DEGRANULATION	30		Rejected!	
GOBP_REGULATION_OF_MATRIX_METALLOPEPTIDASE_SECRETION	13		Rejected!	
GOBP_REGULATION_OF_MDA_5_SIGNALING_PATHWAY	7		Rejected!	
GOBP_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION	38		Rejected!	
GOBP_REGULATION_OF_MEIOSIS_I	6		Rejected!	
GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE	72	15		
GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION	14		Rejected!	
GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION	36		Rejected!	
GOBP_REGULATION_OF_MELANOCYTE_DIFFERENTIATION	6		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION	53		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL	8		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	6		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_HYPERPOLARIZATION	5		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_INVAGINATION	15		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION	68		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_LIPID_METABOLIC_PROCESS	18		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_PERMEABILITY	75		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	475	61		
GOBP_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	27		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION	41		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION_DURING_ACTION_POTENTIAL	12		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	9		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION_DURING_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	7		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_TUBULATION	5		Rejected!	
GOBP_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION	35		Rejected!	
GOBP_REGULATION_OF_MESENCHYMAL_STEM_CELL_DIFFERENTIATION	11		Rejected!	
GOBP_REGULATION_OF_MESENCHYMAL_STEM_CELL_PROLIFERATION	10		Rejected!	
GOBP_REGULATION_OF_MESENCHYMAL_TO_EPITHELIAL_TRANSITION_INVOLVED_IN_METANEPHROS_MORPHOGENESIS	7		Rejected!	
GOBP_REGULATION_OF_MESODERMAL_CELL_DIFFERENTIATION	9		Rejected!	
GOBP_REGULATION_OF_MESODERMAL_CELL_FATE_SPECIFICATION	6		Rejected!	
GOBP_REGULATION_OF_MESODERM_DEVELOPMENT	6		Rejected!	
GOBP_REGULATION_OF_MESONEPHROS_DEVELOPMENT	5		Rejected!	
GOBP_REGULATION_OF_METANEPHROS_DEVELOPMENT	6		Rejected!	
GOBP_REGULATION_OF_METAPHASE_PLATE_CONGRESSION	15		Rejected!	
GOBP_REGULATION_OF_MICROGLIAL_CELL_ACTIVATION	19		Rejected!	
GOBP_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT	62		Rejected!	
GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS	280	35		
GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION	169	22		
GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION	38		Rejected!	
GOBP_REGULATION_OF_MICROTUBULE_NUCLEATION	19		Rejected!	
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION	65		Rejected!	
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	102	16		
GOBP_REGULATION_OF_MICROVILLUS_ASSEMBLY	9		Rejected!	
GOBP_REGULATION_OF_MICROVILLUS_LENGTH	7		Rejected!	
GOBP_REGULATION_OF_MICROVILLUS_ORGANIZATION	16		Rejected!	
GOBP_REGULATION_OF_MIRNA_CATABOLIC_PROCESS	9		Rejected!	
GOBP_REGULATION_OF_MIRNA_METABOLIC_PROCESS	90	20		
GOBP_REGULATION_OF_MITOCHONDRIAL_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	8		Rejected!	
GOBP_REGULATION_OF_MITOCHONDRIAL_DEPOLARIZATION	22		Rejected!	
GOBP_REGULATION_OF_MITOCHONDRIAL_DNA_METABOLIC_PROCESS	5		Rejected!	
GOBP_REGULATION_OF_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	7		Rejected!	
GOBP_REGULATION_OF_MITOCHONDRIAL_FISSION	31		Rejected!	
GOBP_REGULATION_OF_MITOCHONDRIAL_FUSION	14		Rejected!	
GOBP_REGULATION_OF_MITOCHONDRIAL_GENE_EXPRESSION	32		Rejected!	
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY	58		Rejected!	
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY_INVOLVED_IN_APOPTOTIC_PROCESS	45		Rejected!	
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL	74		Rejected!	
GOBP_REGULATION_OF_MITOCHONDRIAL_MRNA_STABILITY	7		Rejected!	
GOBP_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	22		Rejected!	
GOBP_REGULATION_OF_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS	5		Rejected!	
GOBP_REGULATION_OF_MITOCHONDRIAL_TRANSCRIPTION	9		Rejected!	
GOBP_REGULATION_OF_MITOCHONDRIAL_TRANSLATION	23		Rejected!	
GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION	116		Rejected!	
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE	552	77		
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	379	48		
GOBP_REGULATION_OF_MITOTIC_CENTROSOME_SEPARATION	8		Rejected!	
GOBP_REGULATION_OF_MITOTIC_CYTOKINESIS	20		Rejected!	
GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	128	26		
GOBP_REGULATION_OF_MITOTIC_RECOMBINATION	7		Rejected!	
GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	66	15		
GOBP_REGULATION_OF_MITOTIC_SPINDLE_ASSEMBLY	26		Rejected!	
GOBP_REGULATION_OF_MODIFICATION_OF_POSTSYNAPTIC_ACTIN_CYTOSKELETON	7		Rejected!	
GOBP_REGULATION_OF_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE	12		Rejected!	
GOBP_REGULATION_OF_MODIFICATION_OF_SYNAPTIC_STRUCTURE	17		Rejected!	
GOBP_REGULATION_OF_MOLECULAR_FUNCTION	872	119		
GOBP_REGULATION_OF_MONOATOMIC_ANION_TRANSPORT	12		Rejected!	
GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	296	30		
GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSPORT	426	40		
GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS	32		Rejected!	
GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION	20		Rejected!	
GOBP_REGULATION_OF_MONOCYTE_EXTRAVASATION	7		Rejected!	
GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	147	17		
GOBP_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM	69		Rejected!	
GOBP_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	54		Rejected!	
GOBP_REGULATION_OF_MOTILE_CILIUM_ASSEMBLY	5		Rejected!	
GOBP_REGULATION_OF_MOTOR_NEURON_APOPTOTIC_PROCESS	7		Rejected!	
GOBP_REGULATION_OF_MRNA_3_END_PROCESSING	16		Rejected!	
GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS	319	32		
GOBP_REGULATION_OF_MRNA_EXPORT_FROM_NUCLEUS	10		Rejected!	
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS	446	40		
GOBP_REGULATION_OF_MRNA_PROCESSING	149		Rejected!	
GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	125		Rejected!	
GOBP_REGULATION_OF_MUCUS_SECRETION	8		Rejected!	
GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	1534	214		
GOBP_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	68		Rejected!	
GOBP_REGULATION_OF_MUSCLE_ADAPTATION	99		Rejected!	
GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	168	28		
GOBP_REGULATION_OF_MUSCLE_CONTRACTION	187	27		
GOBP_REGULATION_OF_MUSCLE_HYPERTROPHY	77		Rejected!	
GOBP_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT	44		Rejected!	
GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS	272	36		
GOBP_REGULATION_OF_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	5		Rejected!	
GOBP_REGULATION_OF_MYELINATION	45		Rejected!	
GOBP_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS	28		Rejected!	
GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	227	38		
GOBP_REGULATION_OF_MYELOID_DENDRITIC_CELL_ACTIVATION	6		Rejected!	
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	131	24		
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	59		Rejected!	
GOBP_REGULATION_OF_MYOBLAST_DIFFERENTIATION	77		Rejected!	
GOBP_REGULATION_OF_MYOBLAST_PROLIFERATION	22		Rejected!	
GOBP_REGULATION_OF_MYOFIBROBLAST_DIFFERENTIATION	10		Rejected!	
GOBP_REGULATION_OF_MYOTUBE_DIFFERENTIATION	49		Rejected!	
GOBP_REGULATION_OF_NADP_METABOLIC_PROCESS	8		Rejected!	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	49		Rejected!	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_CHEMOTAXIS	8		Rejected!	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_DEGRANULATION	5		Rejected!	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION	15		Rejected!	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	10		Rejected!	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	62		Rejected!	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_PROLIFERATION	14		Rejected!	
GOBP_REGULATION_OF_NECROPTOTIC_PROCESS	39		Rejected!	
GOBP_REGULATION_OF_NEGATIVE_CHEMOTAXIS	5		Rejected!	
GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	445	68		
GOBP_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	132	18		
GOBP_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	90	20		
GOBP_REGULATION_OF_NEUROBLAST_PROLIFERATION	34		Rejected!	
GOBP_REGULATION_OF_NEUROFIBRILLARY_TANGLE_ASSEMBLY	7		Rejected!	
GOBP_REGULATION_OF_NEUROGENESIS	360	57		
GOBP_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE	46		Rejected!	
GOBP_REGULATION_OF_NEUROMUSCULAR_JUNCTION_DEVELOPMENT	12		Rejected!	
GOBP_REGULATION_OF_NEURONAL_ACTION_POTENTIAL	9		Rejected!	
GOBP_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY	62		Rejected!	
GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	259	33		
GOBP_REGULATION_OF_NEURON_DIFFERENTIATION	187	29		
GOBP_REGULATION_OF_NEURON_MATURATION	8		Rejected!	
GOBP_REGULATION_OF_NEURON_MIGRATION	49		Rejected!	
GOBP_REGULATION_OF_NEURON_PROJECTION_ARBORIZATION	15		Rejected!	
GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	443	77		
GOBP_REGULATION_OF_NEURON_PROJECTION_REGENERATION	32		Rejected!	
GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	38		Rejected!	
GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	20		Rejected!	
GOBP_REGULATION_OF_NEUROTRANSMITTER_SECRETION	90		Rejected!	
GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	108		Rejected!	
GOBP_REGULATION_OF_NEUROTRANSMITTER_UPTAKE	20		Rejected!	
GOBP_REGULATION_OF_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY	11		Rejected!	
GOBP_REGULATION_OF_NEUTROPHIL_ACTIVATION	12		Rejected!	
GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS	33		Rejected!	
GOBP_REGULATION_OF_NEUTROPHIL_DEGRANULATION	7		Rejected!	
GOBP_REGULATION_OF_NEUTROPHIL_EXTRAVASATION	8		Rejected!	
GOBP_REGULATION_OF_NEUTROPHIL_MEDIATED_CYTOTOXICITY	6		Rejected!	
GOBP_REGULATION_OF_NEUTROPHIL_MIGRATION	45		Rejected!	
GOBP_REGULATION_OF_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	10		Rejected!	
GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS	67		Rejected!	
GOBP_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	7		Rejected!	
GOBP_REGULATION_OF_NK_T_CELL_ACTIVATION	12		Rejected!	
GOBP_REGULATION_OF_NK_T_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_REGULATION_OF_NK_T_CELL_PROLIFERATION	9		Rejected!	
GOBP_REGULATION_OF_NODAL_SIGNALING_PATHWAY	8		Rejected!	
